what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1416785601933
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416785603634
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416785616439
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1416785622416
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1416785622764
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416785623093
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416785637700
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1416785641248
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1416785646982
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1416785648163
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1416785648501
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416785648875
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416785660325
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1416785662041
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1416785662385
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416785662726
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416785673466
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1416785677022
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1416785682177
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1416785684821
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1416785687757
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1416785692322
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1416785692617
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416785692969
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416785716203
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1416785719225
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1416785719524
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416785719870
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416785751648
