what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1410145175316
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410145176701
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410145176874
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410145185849
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410145193358
error,log,,,"/home/axel/Escritorio/eclipse/introData.xml (No existe el archivo o el directorio)",1410145208969
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410145209093
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410145210845
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1410145214437
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1410145221417
closed,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1410145221433
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1410145222095
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1410145222103
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410145236324
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410145248695
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1410145250781
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1410145250830
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1410145250834
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410145253373
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410145275133
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410145305632
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410145307745
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410145310944
