what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410222774035
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1410222783501
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410222784447
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410222789815
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1410222874562
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410222877181
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410222883752
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410222885190
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410222889994
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1410222919389
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410222920458
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410222940445
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1410222973661
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410222974354
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410222983819
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410223052957
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410223380727
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1410223387030
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410223388286
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1410223389768
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410223389768
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410223389795
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410223391980
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1410223392003
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410223393454
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1410223394275
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410223399475
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410223414546
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410223414592
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.edit.text.openLocalFile",1410223414593
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410223414600
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410223419861
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410223420919
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1410223430638
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1410223435834
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1410223436646
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410223438041
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410223472072
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410223480054
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410223502548
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1410223511902
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410223514368
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410223538705
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410223547163
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1410223548602
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410223548946
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410223551458
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410223554412
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410223674059
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410223679534
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410223683237
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410223683276
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410223685238
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1410223688607
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410223702278
