what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1411959032545
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411959039809
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1411959048240
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411959071274
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411959071321
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1411959071344
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411959075126
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411959075172
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411959075172
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1411959077511
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411959087764
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411959191004
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411959191046
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1411959192401
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411959196243
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411959200771
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411959201567
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411959202689
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1411959212912
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411959213703
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411959217762
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411959218938
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411959224797
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1411959229064
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411959235697
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411959254300
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1411959270198
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411959270225
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411959274769
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1411959309660
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1411959313276
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411959313302
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411959315063
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411959315990
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411959317648
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1411959325428
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411959325470
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411959334802
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.edit.text.openLocalFile",1411959336507
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411959336510
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411959347856
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1411959358468
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411959358487
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411959363409
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411959371137
