what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411960566752
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1411960566779
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411960577734
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1411960577760
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411960581191
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411960587370
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411960588959
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1411960594597
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1411960598309
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411960598990
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1411960599020
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411960600612
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411960612059
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1411960612396
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411960612727
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411960613793
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1411960616374
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411960616435
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1411960616460
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411960618791
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1411960630545
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411960641249
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411960642510
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411960644537
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411960645201
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1411960646209
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411960646655
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411960647577
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1411960652625
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411960652978
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411960654034
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1411960655427
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411960657334
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1411960660629
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411960662878
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411960673317
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411960682474
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411960700316
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411960701670
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411960703061
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411960704623
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411961182443
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411961185675
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411961185675
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411961210073
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411961219293
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411961228297
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411961230140
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411961230770
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1411961231793
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411961232143
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411961235162
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411961237326
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411961477067
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1411961477181
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411961478533
activated,view,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.CView",1411961483376
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411961500974
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411961773813
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411961774476
activated,view,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.CView",1411961798335
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411961800614
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411961800668
activated,view,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.CView",1411961800709
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411961804354
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411961807165
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411961816711
activated,view,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.CView",1411961816745
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411961817338
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411962322022
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411962331041
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411962333800
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411962338658
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411962339746
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411962340775
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411962361586
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411962369955
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411962371467
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411962372298
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411962375113
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411962397457
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411962406158
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1411962406986
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411962407316
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411962410124
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411962413270
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411962450262
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411962463410
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411962476072
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411962478954
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411962529550
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411962530643
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411962531729
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411962532765
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411962541274
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411962561618
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411962565079
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411962568245
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411962570931
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411962572991
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411962573922
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411962576121
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411962578384
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411962580026
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411962583499
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411962656836
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411962657707
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411962658368
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411962728608
