what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417020772969
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417020781215
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1417020781973
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1417020783344
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417020783743
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417020788543
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417020871701
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417023055356
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417023056743
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417048986619
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1417048992213
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417049021147
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417049026407
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417049029441
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417049157033
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1417049256436
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1417049287646
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1417049289320
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1417049291699
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1417049300203
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417049300535
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417049306380
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1417049310089
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1417049319464
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1417049319887
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417049320268
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417049321864
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1417049322001
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1417049331168
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417049423648
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417050176873
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417050179432
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417057546027
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417057552243
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417057668821
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417057669894
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417058035559
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417058038423
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417058109686
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417058110557
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417058625206
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417058625954
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417063259640
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417063260557
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417065975970
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417065977860
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1417137061718
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1417137064577
