what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1416783903792
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416783904244
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416783909088
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416783909834
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416783913957
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1416783917707
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1416783920639
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1416783925672
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1416783926034
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416783926393
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416783936775
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1416783938785
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1416783941142
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1416783941604
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416783941972
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416783948806
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1416783950961
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1416783954377
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1416783954760
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416783955149
